frame,left_shoulder_x,left_shoulder_y,left_elbow_x,left_elbow_y,left_wrist_x,left_wrist_y,target
51.0,0.5769866108894348,0.1989001929759979,0.5970916152000427,0.3159895837306976,0.5340307354927063,0.3479083180427551,0
52.0,0.5770909786224365,0.2010155916213989,0.610872209072113,0.3135901987552643,0.5457597970962524,0.35355144739151,0
53.0,0.5773906111717224,0.2007167041301727,0.6219377517700195,0.3015492260456085,0.5671985149383545,0.344550758600235,0
54.0,0.5799925923347473,0.1794283241033554,0.6334874033927917,0.2610772550106048,0.5832302570343018,0.3144084811210632,0
55.0,0.5802180767059326,0.1650620847940445,0.638429582118988,0.2467313110828399,0.5864905714988708,0.298716276884079,0
56.0,0.5803928375244141,0.1587703824043274,0.6385517716407776,0.2429823726415634,0.586764395236969,0.2983377277851105,0
57.0,0.5803369879722595,0.1594855934381485,0.6369245648384094,0.2448271811008453,0.5871265530586243,0.3022322058677673,0
58.0,0.5799716711044312,0.1639711409807205,0.6338379383087158,0.2533416152000427,0.5820891261100769,0.3063910603523254,0
59.0,0.5765590667724609,0.1736028790473938,0.6162424683570862,0.2812976837158203,0.5456936955451965,0.3349622786045074,0
60.0,0.5729562640190125,0.1747310161590576,0.6003142595291138,0.2884773015975952,0.530047595500946,0.3309232890605926,0
61.0,0.5671862363815308,0.1711574345827102,0.5830717086791992,0.2885447740554809,0.5166234374046326,0.3099603950977325,0
62.0,0.5623694062232971,0.1627353280782699,0.571458637714386,0.2851379215717315,0.5068852305412292,0.2789637148380279,0
63.0,0.5570923686027527,0.155395895242691,0.5634840130805969,0.2796741127967834,0.5017340183258057,0.2540660798549652,0
64.0,0.5482380390167236,0.1515663713216781,0.5565065741539001,0.2776508331298828,0.4968865215778351,0.2479839771986007,0
65.0,0.5461103916168213,0.1546783298254013,0.5576151609420776,0.2799606323242187,0.4943897128105163,0.2640323638916015,0
66.0,0.5429078340530396,0.1596694737672805,0.5601845979690552,0.2897202968597412,0.4986605942249298,0.2956550717353821,0
67.0,0.5454786419868469,0.1803710907697677,0.5644353032112122,0.3025097846984863,0.4980505704879761,0.3336314558982849,0
68.0,0.5472127795219421,0.1884631514549255,0.5672253370285034,0.3054893910884857,0.5040240287780762,0.3512061834335327,0
69.0,0.5491434335708618,0.1847975403070449,0.5928930044174194,0.2943925261497497,0.5345808863639832,0.3351629376411438,0
70.0,0.5493888854980469,0.1804445534944534,0.6054299473762512,0.2727592587471008,0.5506823062896729,0.3273652195930481,0
71.0,0.5498803853988647,0.1707644760608673,0.6113399863243103,0.2629828751087188,0.5551060438156128,0.3139989674091339,0
72.0,0.5505271553993225,0.1660769432783126,0.6140369772911072,0.2562594711780548,0.557880699634552,0.3038419485092163,0
73.0,0.5511682629585266,0.1663777530193328,0.6133146286010742,0.2549675405025482,0.5566751956939697,0.304108053445816,0
74.0,0.5513213872909546,0.1887452900409698,0.6081792116165161,0.275764524936676,0.5511154532432556,0.3259961307048797,0
75.0,0.550235390663147,0.2016970664262771,0.5952459573745728,0.3071169853210449,0.5263505578041077,0.3533175587654114,0
76.0,0.5484520196914673,0.2041327953338623,0.5807580351829529,0.3191355466842651,0.5087210536003113,0.3596304059028625,0
77.0,0.5455445051193237,0.200126439332962,0.5604454874992371,0.3179257214069366,0.4915960729122162,0.3503346443176269,0
78.0,0.5414704084396362,0.1976691335439682,0.5523748993873596,0.3157398700714111,0.4828482270240783,0.3247873783111572,0
79.0,0.5318772792816162,0.1850654333829879,0.5350703597068787,0.3133966624736786,0.4784815907478332,0.2842440605163574,0
80.0,0.52665776014328,0.1795048415660858,0.5330086350440979,0.3117091953754425,0.4787260293960571,0.2765580415725708,0
81.0,0.5200814008712769,0.1339311599731445,0.5084455013275146,0.2847796082496643,0.4655126631259918,0.2443027347326278,0
82.0,0.5178090929985046,0.1319408118724823,0.505477249622345,0.2751488387584686,0.4629973471164703,0.2357236295938491,0
83.0,0.5203893780708313,0.1343113631010055,0.5126649737358093,0.2781645059585571,0.4652770459651947,0.2518849074840545,0
84.0,0.5298550724983215,0.1374921351671219,0.5214536786079407,0.3050384819507599,0.4604454040527344,0.3126463890075683,0
85.0,0.5400676727294922,0.143556073307991,0.5441365838050842,0.3073928356170654,0.4610190093517303,0.3247126936912536,0
86.0,0.5456827878952026,0.1485533863306045,0.5654129385948181,0.3045445084571838,0.4839776754379272,0.3233994245529175,0
87.0,0.5527941584587097,0.1480170935392379,0.5900563597679138,0.2823981344699859,0.5059835910797119,0.3219050168991089,0
88.0,0.556398332118988,0.1405601501464843,0.6009827852249146,0.2638806998729706,0.5241396427154541,0.3072715401649475,0
89.0,0.5581810474395752,0.1267323344945907,0.6065494418144226,0.24813774228096,0.5370671153068542,0.2943911254405975,0
90.0,0.5622068047523499,0.1255524754524231,0.614277184009552,0.2435785979032516,0.545514702796936,0.2870605289936065,0
91.0,0.563987672328949,0.130718395113945,0.6127550601959229,0.2518047094345093,0.5452653765678406,0.294022262096405,0
92.0,0.5644452571868896,0.1433115303516388,0.6081932783126831,0.2660852074623108,0.5338309407234192,0.3151420056819916,0
93.0,0.56486976146698,0.1647147089242935,0.6020230054855347,0.300970196723938,0.5309040546417236,0.3432331085205078,0
94.0,0.5658777356147766,0.1750205010175705,0.5895102024078369,0.3125543594360351,0.5182179808616638,0.3521104454994201,0
95.0,0.5634691119194031,0.1714096814393997,0.5678672790527344,0.3061638474464416,0.5007418990135193,0.3477593958377838,0
96.0,0.5524113774299622,0.1680184751749038,0.554818332195282,0.3029292225837707,0.4905875623226166,0.3085649907588959,0
97.0,0.5458240509033203,0.1531046032905578,0.5407953262329102,0.2977171540260315,0.4868984818458557,0.2827723324298858,0
98.0,0.5430672764778137,0.1470321863889694,0.5362929701805115,0.2922950387001037,0.4877803027629852,0.2649706900119781,0
99.0,0.5438672304153442,0.145735502243042,0.5375199913978577,0.2883813679218292,0.4885237514972687,0.268156498670578,0
100.0,0.5544825196266174,0.1643972098827362,0.5390989184379578,0.3084223568439483,0.4907356202602386,0.3124976754188537,0
101.0,0.562771201133728,0.181917518377304,0.5642120242118835,0.3284944891929626,0.4973247647285461,0.3480905890464782,0
102.0,0.5703422427177429,0.1875813454389572,0.5782665610313416,0.3310359418392181,0.5126268267631531,0.3560818433761596,0
103.0,0.5777871608734131,0.183372363448143,0.6105195879936218,0.327427476644516,0.5371065735816956,0.3588805198669433,0
104.0,0.5839768648147583,0.1807233095169067,0.6257120966911316,0.3039678037166595,0.5485022664070129,0.3474910259246826,0
105.0,0.5920411944389343,0.1662327349185943,0.6384114623069763,0.2761321663856506,0.5707931518554688,0.3287672102451324,0
106.0,0.596750020980835,0.1591271609067917,0.6463831067085266,0.2693215608596802,0.5787420272827148,0.3186162710189819,0
107.0,0.5996425151824951,0.1591699123382568,0.6464090347290039,0.2721289396286011,0.5816460251808167,0.3189122974872589,0
108.0,0.6005842089653015,0.1629778742790222,0.6479331851005554,0.2750208675861358,0.5815848708152771,0.3263775706291199,0
109.0,0.6024684309959412,0.1789354383945465,0.6463403701782227,0.2912872433662414,0.577726423740387,0.3504287600517273,0
110.0,0.6063875555992126,0.2141008377075195,0.6371222138404846,0.3538897335529327,0.5708872675895691,0.3801748156547546,0
111.0,0.6078670024871826,0.2130676060914993,0.6248871088027954,0.3590076863765716,0.5562808513641357,0.3723130822181701,0
112.0,0.6036802530288696,0.2075998038053512,0.6136350631713867,0.3559780120849609,0.5438992381095886,0.3683885037899017,0
113.0,0.595780074596405,0.2027202844619751,0.5897282361984253,0.3467218279838562,0.5381699204444885,0.3367772400379181,0
114.0,0.5882775783538818,0.1999285519123077,0.581271767616272,0.342546284198761,0.535949170589447,0.3148647844791412,0
115.0,0.5802779793739319,0.1982973217964172,0.5736435651779175,0.3408914506435394,0.5332605838775635,0.3085009157657623,0
116.0,0.5780718326568604,0.2017694413661956,0.5748012661933899,0.3458427488803863,0.5263938307762146,0.314365804195404,0
117.0,0.5795290470123291,0.2131939828395843,0.5803452134132385,0.3619760870933532,0.5278778672218323,0.3465412557125091,0
118.0,0.579555094242096,0.2231635600328445,0.5842806696891785,0.370166152715683,0.5279479026794434,0.3756237030029297,0
119.0,0.5801514387130737,0.2266423851251602,0.5956288576126099,0.3692711591720581,0.5298526287078857,0.3789210617542267,0
120.0,0.5807158946990967,0.2232666164636612,0.6179308295249939,0.3437731862068176,0.5406864881515503,0.3688749670982361,0
121.0,0.5808533430099487,0.2082594484090805,0.6321823000907898,0.3237351775169372,0.5533686280250549,0.358794242143631,0
122.0,0.5811483860015869,0.1912785768508911,0.6355118155479431,0.2985202372074127,0.5652593970298767,0.349889874458313,0
123.0,0.5814593434333801,0.1832709312438964,0.6358422636985779,0.291385143995285,0.5674208402633667,0.3440927565097809,0
124.0,0.5816535353660583,0.183132916688919,0.6355174779891968,0.2919316589832306,0.5697254538536072,0.3441977202892303,0
125.0,0.5781800746917725,0.2036435008049011,0.6302794814109802,0.3122349977493286,0.5635795593261719,0.3715458810329437,0
126.0,0.5715245008468628,0.2204264253377914,0.6141424179077148,0.342958003282547,0.5408721566200256,0.3978667855262756,0
127.0,0.567391574382782,0.2272238284349441,0.5909166932106018,0.3640138506889343,0.5182958245277405,0.4040615558624267,0
128.0,0.5601103901863098,0.2249124944210052,0.5787851810455322,0.3636776804924011,0.5102125406265259,0.3931115567684173,0
129.0,0.5487917065620422,0.2237406969070434,0.5635921955108643,0.3562168180942535,0.5009920001029968,0.3679790198802948,0
130.0,0.5329126119613647,0.1998470723628997,0.5369643568992615,0.3415433168411255,0.4780661761760711,0.3146468997001648,0
131.0,0.5291091799736023,0.1900914758443832,0.5270848870277405,0.3241426050662994,0.4690544903278351,0.2977520823478699,0
132.0,0.5237938761711121,0.1876284331083297,0.524420976638794,0.3237262964248657,0.4600937664508819,0.2973566055297851,0
133.0,0.5251330733299255,0.1881222873926162,0.5331204533576965,0.324232816696167,0.4723952114582062,0.3130917251110077,0
134.0,0.5254778265953064,0.1948627233505249,0.5385832190513611,0.3424395620822906,0.4730579257011413,0.3607164323329925,0
135.0,0.5289610624313354,0.2107113301753997,0.5417940020561218,0.348189115524292,0.480566918849945,0.3929658532142639,0
136.0,0.5305428504943848,0.2096050828695297,0.5664640665054321,0.3365918099880218,0.4969212710857391,0.3846315145492553,0
137.0,0.531964898109436,0.2032398134469986,0.5789920091629028,0.3205737471580505,0.5031313300132751,0.3835944533348083,0
138.0,0.5326380729675293,0.1841146349906921,0.5837687253952026,0.2971439361572265,0.5104128122329712,0.3614501357078552,0
139.0,0.532967746257782,0.1736371368169784,0.5861541032791138,0.2830706536769867,0.5191460251808167,0.3339178264141083,0
140.0,0.5305784344673157,0.1674997955560684,0.5867277383804321,0.2782375514507293,0.5209605693817139,0.3314318060874939,0
141.0,0.5296884775161743,0.1726601272821426,0.5831312537193298,0.2893920838832855,0.5165497660636902,0.3329408168792724,0
142.0,0.5263761878013611,0.1779953688383102,0.5751630663871765,0.3005960583686828,0.5015159845352173,0.355330616235733,0
143.0,0.5237760543823242,0.1899233311414718,0.5599480271339417,0.3239064514636993,0.4823534190654754,0.3775937557220459,0
144.0,0.5213625431060791,0.1910961270332336,0.5383733510971069,0.3337722718715668,0.4629240334033966,0.3722435235977173,0
145.0,0.5034903287887573,0.1808898895978927,0.5081270933151245,0.333562970161438,0.4419902265071869,0.3118065297603607,0
146.0,0.4954875409603119,0.169956773519516,0.493319034576416,0.3203015923500061,0.4368201494216919,0.2784042656421661,0
147.0,0.4902476370334625,0.1609263867139816,0.4896702170372009,0.3089931905269623,0.43659308552742,0.2643711864948272,0
148.0,0.4865563511848449,0.1574580669403076,0.4896246194839477,0.3049160242080688,0.4412170946598053,0.2672909796237945,0
149.0,0.487009048461914,0.161459282040596,0.4884539544582367,0.3052605092525482,0.4334290325641632,0.2845009565353393,0
150.0,0.4907077252864837,0.1717251390218734,0.4996781349182129,0.3210958838462829,0.4414417147636413,0.3366594910621643,0
151.0,0.4948974847793579,0.1730139255523681,0.5144296884536743,0.3206726908683777,0.4437913596630096,0.3481837511062622,0
152.0,0.5047182440757751,0.1728283911943435,0.5450236201286316,0.3125308454036712,0.4697791337966919,0.3550805449485779,0
153.0,0.5115687251091003,0.1668234765529632,0.5609268546104431,0.2923771440982818,0.4875641763210296,0.3470201194286346,0
154.0,0.5196108818054199,0.1596755087375641,0.5708236694335938,0.2732727825641632,0.5060549974441528,0.3338876366615295,0
155.0,0.5240707993507385,0.1520239263772964,0.5866638422012329,0.2563706338405609,0.5199491381645203,0.3164791464805603,0
156.0,0.5257975459098816,0.1509938091039657,0.5880481600761414,0.2548560798168182,0.5206539034843445,0.3148129284381866,0
157.0,0.5254503488540649,0.1529722213745117,0.5871037840843201,0.2617559134960174,0.5224736928939819,0.3192007839679718,0
158.0,0.5256525874137878,0.1681369990110397,0.5794123411178589,0.2782270312309265,0.5151623487472534,0.3396791815757751,0
159.0,0.5269686579704285,0.1935126483440399,0.5740025639533997,0.3232814371585846,0.5019760727882385,0.3701948523521423,0
160.0,0.5266647934913635,0.2066738754510879,0.5465753078460693,0.3451802134513855,0.4743528664112091,0.3680028319358825,0
161.0,0.5260986685752869,0.1984657943248748,0.5360908508300781,0.3422850966453552,0.4663338959217071,0.3607515692710876,0
162.0,0.5146951675415039,0.1950309574604034,0.5233299732208252,0.3349394202232361,0.4531525075435638,0.3359282314777374,0
163.0,0.5074443221092224,0.1877375543117523,0.5166915059089661,0.3296937942504883,0.4529145061969757,0.3153989017009735,0
164.0,0.505726158618927,0.1819524616003036,0.5112206935882568,0.3268704414367676,0.4541080594062805,0.3092565536499023,0
165.0,0.5076936483383179,0.1872995495796203,0.5202133059501648,0.3350728452205658,0.4526757597923279,0.3103560507297516,0
166.0,0.5104924440383911,0.1950621604919433,0.5242992043495178,0.3416375815868377,0.4556237161159515,0.3562454879283905,0
167.0,0.5156065821647644,0.2049786448478698,0.5266827344894409,0.351975530385971,0.458281546831131,0.3746404945850372,0
168.0,0.5230523347854614,0.2090178430080413,0.5510333180427551,0.3497837781906128,0.4712222218513489,0.3900879621505737,0
169.0,0.5274075269699097,0.2064499408006668,0.5670674443244934,0.3484182953834533,0.4901549518108368,0.3814213573932647,0
170.0,0.534387469291687,0.1936306655406952,0.5865234136581421,0.3107634484767914,0.5191792845726013,0.3630989193916321,0
171.0,0.539692223072052,0.1845638751983642,0.6004669666290283,0.2926412522792816,0.5320207476615906,0.343022733926773,0
172.0,0.5426600575447083,0.1798259019851684,0.6045016646385193,0.2872658967971802,0.5353900194168091,0.3355232179164886,0
173.0,0.5450096726417542,0.1808672249317169,0.6053540706634521,0.2902560234069824,0.5380336046218872,0.3372986912727356,0
174.0,0.5460752844810486,0.1885326504707336,0.6068392395973206,0.293068528175354,0.5373513698577881,0.3483758568763733,0
175.0,0.547261118888855,0.2216123193502426,0.596078097820282,0.3515410125255584,0.5114973187446594,0.3927707970142364,0
176.0,0.5475910305976868,0.2293677628040313,0.5834635496139526,0.3695341050624847,0.4990630447864532,0.3918245434761047,0
177.0,0.5489518046379089,0.2234818637371063,0.5633429884910583,0.3679946064949035,0.4859381318092346,0.3835026621818542,0
178.0,0.5473638772964478,0.2201007455587387,0.5483778715133667,0.3607406616210937,0.4797058403491974,0.3456769287586212,0
179.0,0.5413140654563904,0.2084540277719497,0.5383444428443909,0.3550695776939392,0.4726661145687103,0.3179793953895569,0
180.0,0.5336788296699524,0.2018913328647613,0.527676522731781,0.3547667860984802,0.4729228615760803,0.3046448826789856,0
181.0,0.5324460864067078,0.2017575651407241,0.5304177403450012,0.3520039618015289,0.472521424293518,0.3096410930156708,0
182.0,0.5392099618911743,0.2049609273672104,0.5393124222755432,0.3565398752689361,0.4733191430568695,0.3268478810787201,0
183.0,0.5459755659103394,0.216955229640007,0.5414753556251526,0.370936632156372,0.4733309149742126,0.3712300360202789,0
184.0,0.5506031513214111,0.2260614484548568,0.5564009547233582,0.3779178857803345,0.475908100605011,0.3887479305267334,0
185.0,0.5601378083229065,0.225074365735054,0.5985003709793091,0.3592676222324371,0.5258528590202332,0.3881910145282745,0
186.0,0.567546010017395,0.2163912057876587,0.6171849966049194,0.3414253294467926,0.5485868453979492,0.3795312047004699,0
187.0,0.5719705820083618,0.2065105140209198,0.6288426518440247,0.3235663175582886,0.557824432849884,0.3725424706935882,0
188.0,0.5747413635253906,0.2007666826248169,0.6331073641777039,0.3110405504703522,0.5642414689064026,0.3613717555999756,0
189.0,0.5756776928901672,0.1988562047481537,0.6339448094367981,0.3070303201675415,0.5678110122680664,0.3583758771419525,0
190.0,0.5766078233718872,0.2055215835571289,0.631361186504364,0.307342916727066,0.564659059047699,0.3748802244663238,0
191.0,0.5759254693984985,0.218975082039833,0.6216323375701904,0.3432470560073852,0.5515917539596558,0.3978117406368255,0
192.0,0.5740441083908081,0.2280498296022415,0.6188914179801941,0.3672893643379211,0.5289642214775085,0.4121854901313782,0
193.0,0.5726812481880188,0.2258065789937973,0.599677324295044,0.3702611625194549,0.5191039443016052,0.404632031917572,0
194.0,0.5720237493515015,0.2248413413763046,0.5838466286659241,0.36711186170578,0.5115071535110474,0.3812432289123535,0
195.0,0.5551633834838867,0.209863930940628,0.5679740309715271,0.3530363142490387,0.50009685754776,0.3249064981937408,0
196.0,0.5473257303237915,0.2004127949476242,0.5545266270637512,0.3418470323085785,0.4958396255970001,0.311827152967453,0
197.0,0.545859158039093,0.1980744302272796,0.5566508769989014,0.338125079870224,0.4929813146591186,0.311783105134964,0
198.0,0.5494003891944885,0.1995998471975326,0.5602075457572937,0.3386872112751007,0.4910959899425506,0.3260188996791839,0
199.0,0.551193356513977,0.2103535085916519,0.5628013014793396,0.3527573943138122,0.4930449426174164,0.364880621433258,0
200.0,0.5352739691734314,0.1101682260632515,0.5641182065010071,0.2473262995481491,0.4873277544975281,0.2777902483940124,0
201.0,0.536614179611206,0.0972207561135292,0.5731737017631531,0.2228524535894394,0.5041945576667786,0.2692269086837768,0
202.0,0.5401897430419922,0.0851492211222648,0.5860094428062439,0.2054878026247024,0.5247451066970825,0.2486321926116943,0
203.0,0.542233407497406,0.0697878003120422,0.6022571921348572,0.1866281777620315,0.5376641154289246,0.2283308058977127,0
204.0,0.54500412940979,0.0565464086830616,0.6091470122337341,0.1713087856769561,0.547609269618988,0.2128549069166183,0
205.0,0.5533741116523743,0.0545555166900157,0.617180585861206,0.1646089553833007,0.5587133169174194,0.2110174894332885,0
206.0,0.5562384128570557,0.0591997392475605,0.6171788573265076,0.1720955371856689,0.5570895671844482,0.2220115661621093,0
207.0,0.5606148838996887,0.0713935643434524,0.6159994602203369,0.1875349879264831,0.5548457503318787,0.2333814650774002,0
208.0,0.560552179813385,0.0820226445794105,0.6136173605918884,0.2013585269451141,0.5484188199043274,0.2420126795768737,0
209.0,0.5607798099517822,0.0861744061112403,0.6107119917869568,0.2190985083580017,0.5372782349586487,0.2523654401302337,0
210.0,0.5602712035179138,0.0877482667565345,0.5799574255943298,0.2221933007240295,0.5020751953125,0.2302589416503906,0
211.0,0.5581897497177124,0.0741915702819824,0.5685676336288452,0.213070347905159,0.4942875504493713,0.2051934897899627,0
212.0,0.5539944171905518,0.0629941150546073,0.5603598952293396,0.2033428996801376,0.4919104278087616,0.1767131984233856,0
213.0,0.5522105097770691,0.0586423240602016,0.5554628372192383,0.1992283761501312,0.4893277287483215,0.1675329208374023,0
214.0,0.5500399470329285,0.0563023015856742,0.5541223883628845,0.198758065700531,0.4868270754814148,0.1724546998739242,0
215.0,0.5481714010238647,0.0644871592521667,0.559332549571991,0.2116906940937042,0.4857174158096313,0.224101573228836,0
216.0,0.5483007431030273,0.0879090055823326,0.5674530863761902,0.2367067188024521,0.4918785691261291,0.2691082656383514,0
217.0,0.5503162741661072,0.1001097485423088,0.5811662077903748,0.2374773025512695,0.5081390738487244,0.2800366580486297,0
218.0,0.5526546835899353,0.0982625409960746,0.5985844135284424,0.2357664108276367,0.5341507792472839,0.2701447606086731,0
219.0,0.5598968267440796,0.0966601148247718,0.6094105243682861,0.2226069271564483,0.5492929816246033,0.262086272239685,0
220.0,0.5664520263671875,0.0780095010995864,0.6254400610923767,0.1849668622016906,0.5688450932502747,0.2305292636156082,0
221.0,0.5702284574508667,0.0722512528300285,0.630878210067749,0.1728291660547256,0.5764596462249756,0.2204219996929168,0
222.0,0.5743716955184937,0.0732243731617927,0.6329500675201416,0.1746141165494918,0.5814253687858582,0.2218254506587982,0
223.0,0.5800683498382568,0.0757706388831138,0.6353148221969604,0.1827035397291183,0.5827658772468567,0.2222980558872223,0
224.0,0.5827013254165649,0.0897854790091514,0.6351853609085083,0.2027667313814163,0.5812339782714844,0.2400551736354828,0
225.0,0.5823451280593872,0.1135836169123649,0.6283785104751587,0.2467505633831024,0.5731931328773499,0.2741164565086365,0
226.0,0.5810521245002747,0.1145031228661537,0.6167131066322327,0.2574949860572815,0.5393361449241638,0.2669140100479126,0
227.0,0.57945716381073,0.1097242832183837,0.5975486040115356,0.2541390061378479,0.5212607383728027,0.2452979534864425,0
228.0,0.578740119934082,0.1065453141927719,0.5845875144004822,0.2457544654607772,0.51413893699646,0.2161848247051239,0
229.0,0.5771859884262085,0.1004879176616668,0.5750178694725037,0.2440420985221862,0.5098836421966553,0.193156749010086,0
230.0,0.5724614262580872,0.1000226810574531,0.5754741430282593,0.2411156296730041,0.5096078515052795,0.1986026167869568,0
231.0,0.5707904696464539,0.0996958687901496,0.5815648436546326,0.2396428436040878,0.5102037191390991,0.2124374806880951,0
232.0,0.5701653957366943,0.1102999746799469,0.585137128829956,0.253771424293518,0.5092863440513611,0.2594556808471679,0
233.0,0.5706440210342407,0.1216577291488647,0.5946580767631531,0.2630690634250641,0.5135930776596069,0.2818245589733124,0
