frame,left_ankle_x,left_ankle_y,left_knee_x,left_knee_y,left_hip_x,left_hip_y,target
25.0,0.6976215243339539,0.7450134754180908,0.5970303416252136,0.6369475722312927,0.5463687777519226,0.5103267431259155,1
26.0,0.7048054337501526,0.7430073618888855,0.6014459133148193,0.632919192314148,0.5451182723045349,0.5082479119300842,1
27.0,0.7130845785140991,0.7406583428382874,0.6063318848609924,0.6303181052207947,0.5442870855331421,0.5061356425285339,1
28.0,0.7199190855026245,0.7391740083694458,0.6069782972335815,0.625797688961029,0.54209965467453,0.5028092861175537,1
29.0,0.727276623249054,0.7360511422157288,0.6069185137748718,0.6171759963035583,0.5390011668205261,0.49882572889328,1
30.0,0.7388919591903687,0.7327337265014648,0.606878936290741,0.6134291887283325,0.5346398949623108,0.4964350759983063,1
31.0,0.7474283576011658,0.7321566343307495,0.5993713140487671,0.6082559823989868,0.5264052748680115,0.4947520792484283,1
32.0,0.7520411014556885,0.728148877620697,0.6127263903617859,0.6089483499526978,0.5266194939613342,0.4933549463748932,1
33.0,0.7568913102149963,0.7195529341697693,0.6150311827659607,0.6072018146514893,0.5268199443817139,0.4929951131343841,1
34.0,0.7633334398269653,0.7119379043579102,0.6091204881668091,0.6059749126434326,0.520439624786377,0.4932095408439636,1
35.0,0.4336889386177063,0.7123295068740845,0.4044815897941589,0.6016734838485718,0.5102350115776062,0.4929255545139313,1
36.0,0.5384877324104309,0.7062689661979675,0.4570741951465606,0.6000460386276245,0.5081992149353027,0.4916287958621979,1
37.0,0.7746019959449768,0.6969537734985352,0.568070113658905,0.6022483110427856,0.5085507035255432,0.4902518391609192,1
38.0,0.7970038652420044,0.6936136484146118,0.5889973640441895,0.6025663614273071,0.5092788934707642,0.4891335070133209,1
39.0,0.797109067440033,0.6872504949569702,0.5858755111694336,0.6031823754310608,0.5106928944587708,0.4872360229492187,1
40.0,0.7957591414451599,0.6808220148086548,0.5813313126564026,0.6065843105316162,0.5106958150863647,0.4868973195552826,1
41.0,0.7988076210021973,0.6760901212692261,0.5789063572883606,0.6102426648139954,0.5125486254692078,0.4869028925895691,1
42.0,0.7971262335777283,0.6690493226051331,0.5769468545913696,0.6138634085655212,0.5126795172691345,0.4854563176631927,1
43.0,0.7924855351448059,0.6632378697395325,0.5741909742355347,0.617540180683136,0.5135331153869629,0.4840937554836273,1
44.0,0.7858266830444336,0.6550495028495789,0.5656127333641052,0.619029700756073,0.5141652226448059,0.4841867089271545,1
45.0,0.7854289412498474,0.6535446643829346,0.5568099021911621,0.6215605735778809,0.5152194499969482,0.4844039976596832,1
46.0,0.7822489142417908,0.6504188179969788,0.5443421006202698,0.6241059899330139,0.5183162093162537,0.4868173599243164,1
47.0,0.7795008420944214,0.6459225416183472,0.5381782054901123,0.6269771456718445,0.5186408758163452,0.4927593767642975,1
48.0,0.7722481489181519,0.6430147290229797,0.5185750722885132,0.6274381875991821,0.5187265872955322,0.4935179650783539,1
49.0,0.7582231163978577,0.6401541829109192,0.5049145817756653,0.6286817789077759,0.5183407068252563,0.4973615705966949,1
50.0,0.7388498783111572,0.6352581977844238,0.4709641635417938,0.6285940408706665,0.5110238790512085,0.4992965757846832,1
51.0,0.4710888862609863,0.7419867515563965,0.4475591778755188,0.6287264227867126,0.5053326487541199,0.5019264221191406,1
52.0,0.4711987376213074,0.7523854970932007,0.4392960369586944,0.6316121816635132,0.5041074156761169,0.5040022134780884,1
53.0,0.6185152530670166,0.6443430185317993,0.4332309663295746,0.6319811940193176,0.5049743056297302,0.5060615539550781,1
54.0,0.6426299214363098,0.6310110092163086,0.4346335232257843,0.63373863697052,0.5044422745704651,0.5080004334449768,1
55.0,0.6473092436790466,0.6302953958511353,0.4347884654998779,0.6356881856918335,0.5047881007194519,0.5088889002799988,1
56.0,0.652495265007019,0.6269879937171936,0.4301384091377258,0.634983479976654,0.5047547817230225,0.507979691028595,1
57.0,0.6528688073158264,0.6280991435050964,0.4181756377220154,0.6344248652458191,0.5049429535865784,0.5116649866104126,1
58.0,0.6508126258850098,0.6308441758155823,0.4130575358867645,0.6340633034706116,0.5050563812255859,0.5134994387626648,1
59.0,0.6459795832633972,0.6314610242843628,0.4066019654273987,0.6317542791366577,0.5048622488975525,0.5123318433761597,1
60.0,0.6368535161018372,0.6342283487319946,0.403456836938858,0.6250817179679871,0.5054534077644348,0.5118497610092163,1
61.0,0.6168895959854126,0.6344977617263794,0.4001047313213348,0.618635356426239,0.5085340738296509,0.5117764472961426,1
62.0,0.6038800477981567,0.6421429514884949,0.3936578929424286,0.6163554191589355,0.5126187205314636,0.5115476250648499,1
63.0,0.5883175134658813,0.6441506743431091,0.3832476437091827,0.6161679029464722,0.5140917301177979,0.5133912563323975,1
64.0,0.5703721046447754,0.6444082856178284,0.3723297119140625,0.6140214204788208,0.5140371322631836,0.5131964087486267,1
65.0,0.5545154809951782,0.6448158621788025,0.3641687035560608,0.6111003160476685,0.5140108466148376,0.5135313272476196,1
66.0,0.5602851510047913,0.6530043482780457,0.3616933524608612,0.6100021600723267,0.5174769759178162,0.5117465853691101,1
67.0,0.5620796084403992,0.6570831537246704,0.3569466471672058,0.6074194312095642,0.5173534154891968,0.5071650147438049,1
68.0,0.5528096556663513,0.6679760813713074,0.3568111360073089,0.604889988899231,0.5176248550415039,0.5066938400268555,1
69.0,0.5353179574012756,0.6748992204666138,0.3555692434310913,0.6011554002761841,0.5174484848976135,0.506259024143219,1
70.0,0.6740724444389343,0.7184275388717651,0.5436486005783081,0.6144582629203796,0.5180866122245789,0.5028204917907715,1
71.0,0.6953027844429016,0.7229360938072205,0.5557177662849426,0.617236316204071,0.5179598331451416,0.5002334713935852,1
72.0,0.5175054669380188,0.705742359161377,0.3742149770259857,0.595821738243103,0.5137078166007996,0.4967621862888336,1
73.0,0.5001363158226013,0.7040072679519653,0.3637599945068359,0.5879946947097778,0.5085952281951904,0.4918060302734375,1
74.0,0.471729576587677,0.7088453769683838,0.3515161871910095,0.5861998796463013,0.5017988681793213,0.4885459542274475,1
75.0,0.4536339342594147,0.7116785049438477,0.3503383994102478,0.5860103368759155,0.4974550008773803,0.4859095513820648,1
76.0,0.4402945339679718,0.7166298031806946,0.3533830940723419,0.5889953374862671,0.4936089515686035,0.4840361475944519,1
77.0,0.4202100038528442,0.721621036529541,0.3578299582004547,0.5897515416145325,0.4916812777519226,0.4832300543785095,1
78.0,0.4096236228942871,0.7251061201095581,0.3620213866233825,0.5909762382507324,0.4921386241912842,0.483761727809906,1
79.0,0.3970575034618377,0.7270857095718384,0.3644554018974304,0.5917221307754517,0.4913896918296814,0.4839056134223938,1
80.0,0.5490958094596863,0.7224692702293396,0.4131781756877899,0.5933209657669067,0.4934912025928497,0.481515884399414,1
81.0,0.7546440362930298,0.6961595416069031,0.5503360033035278,0.6060049533843994,0.5016227960586548,0.4815455377101898,1
82.0,0.3938606679439544,0.726239025592804,0.4484533965587616,0.6049681901931763,0.5013238787651062,0.4822591245174408,1
83.0,0.3584757447242737,0.735939621925354,0.4198547005653381,0.6059519052505493,0.5013854503631592,0.4826579988002777,1
84.0,0.355183482170105,0.7375712990760803,0.411774218082428,0.6081182956695557,0.4994857013225555,0.4829966425895691,1
85.0,0.3555731177330017,0.7384542226791382,0.4101889431476593,0.6091840267181396,0.499454528093338,0.4835402071475982,1
86.0,0.3569614887237549,0.73989337682724,0.4098223745822906,0.609973132610321,0.5002609491348267,0.4843345284461975,1
87.0,0.3626166880130768,0.7428320050239563,0.4097805023193359,0.6109278202056885,0.5051886439323425,0.4872550070285797,1
88.0,0.366838663816452,0.7469902634620667,0.411009669303894,0.6128784418106079,0.5064571499824524,0.4898839890956878,1
89.0,0.3735374808311462,0.7461355328559875,0.4113727211952209,0.6133723258972168,0.5066772103309631,0.4919917583465576,1
90.0,0.3812406659126282,0.7479432821273804,0.4113154113292694,0.6156322956085205,0.5086582899093628,0.4936035275459289,1
91.0,0.38436359167099,0.7489848732948303,0.4111836850643158,0.6184755563735962,0.5084735155105591,0.4953905642032623,1
92.0,0.3909011483192444,0.7531706094741821,0.4110774993896484,0.6229313611984253,0.5080792903900146,0.5016784071922302,1
93.0,0.4109248220920563,0.7534584999084473,0.4109897911548614,0.623807966709137,0.508208692073822,0.5050662159919739,1
94.0,0.4266918301582336,0.753060519695282,0.4119251668453216,0.6230728030204773,0.5080925226211548,0.5058013200759888,1
95.0,0.441359281539917,0.7530254125595093,0.4162419736385345,0.6241027116775513,0.5062922239303589,0.5070498585700989,1
96.0,0.4587088227272033,0.7534042596817017,0.4179864525794983,0.624268651008606,0.5062601566314697,0.507580578327179,1
97.0,0.4750607311725616,0.7536972761154175,0.4198368489742279,0.6257326602935791,0.5062394738197327,0.5075518488883972,1
98.0,0.4882923662662506,0.7537602782249451,0.4225077033042907,0.6258729100227356,0.504525363445282,0.5069321393966675,1
99.0,0.5049875378608704,0.7538124322891235,0.4282615780830383,0.628173828125,0.5065149664878845,0.509036123752594,1
100.0,0.5219626426696777,0.7557727098464966,0.4357855021953583,0.6318551301956177,0.5097180008888245,0.5096591711044312,1
101.0,0.5379564762115479,0.7555328607559204,0.440304696559906,0.6337260007858276,0.5110460519790649,0.5099619030952454,1
102.0,0.5568899512290955,0.755340576171875,0.4422082304954529,0.6340464353561401,0.5157130360603333,0.5107647180557251,1
103.0,0.5721067190170288,0.7558459043502808,0.4529142677783966,0.6356965899467468,0.5185570120811462,0.5112873315811157,1
104.0,0.5892934203147888,0.7570813894271851,0.4675894379615783,0.6372748017311096,0.5226926803588867,0.5115967392921448,1
105.0,0.6080673933029175,0.7574650049209595,0.4820444881916046,0.637453556060791,0.5318921804428101,0.5118485689163208,1
106.0,0.6212848424911499,0.7572595477104187,0.5014435052871704,0.6377501487731934,0.5364550948143005,0.5118857622146606,1
107.0,0.6340048909187317,0.7553867101669312,0.5219059586524963,0.6384593844413757,0.5351060032844543,0.5130605101585388,1
108.0,0.6439124345779419,0.751986563205719,0.5319777727127075,0.6379626989364624,0.534526526927948,0.5110989809036255,1
109.0,0.661841094493866,0.7477606534957886,0.5496882796287537,0.6378594040870667,0.5380151867866516,0.510797917842865,1
110.0,0.6729773879051208,0.7434654235839844,0.5590603947639465,0.6375929117202759,0.5364727973937988,0.5098504424095154,1
111.0,0.6831278800964355,0.738257646560669,0.5701909065246582,0.6337567567825317,0.541676938533783,0.5085509419441223,1
112.0,0.6947644948959351,0.734521746635437,0.580873429775238,0.6321554183959961,0.542576789855957,0.5065026879310608,1
113.0,0.7076821327209473,0.7350483536720276,0.5893793702125549,0.6300961971282959,0.5429105162620544,0.5048448443412781,1
114.0,0.7127627730369568,0.7324997186660767,0.5929985642433167,0.6267255544662476,0.5420512557029724,0.5013650059700012,1
115.0,0.7224979996681213,0.7303360104560852,0.5989758968353271,0.6228306293487549,0.5416445136070251,0.4976189732551574,1
116.0,0.731535792350769,0.7285535335540771,0.5967288017272949,0.6196975111961365,0.5285227298736572,0.4963344633579254,1
117.0,0.7409396767616272,0.7274839878082275,0.6060147881507874,0.6179307103157043,0.528356671333313,0.4949859082698822,1
118.0,0.74822998046875,0.7254563570022583,0.608491063117981,0.6157623529434204,0.5276390314102173,0.4938685297966003,1
119.0,0.751524806022644,0.7207533717155457,0.6033098697662354,0.6132062673568726,0.5202291011810303,0.4939505159854889,1
120.0,0.7529997825622559,0.7181099653244019,0.6002347469329834,0.611144483089447,0.5152365565299988,0.4932822287082672,1
121.0,0.7712564468383789,0.7146954536437988,0.60605788230896,0.6104385852813721,0.5159403085708618,0.492888867855072,1
122.0,0.7824016809463501,0.7107380628585815,0.6059265732765198,0.6088074445724487,0.5170619487762451,0.4922875761985779,1
123.0,0.792789876461029,0.7063188552856445,0.6042153835296631,0.6084848642349243,0.5189933180809021,0.4914943277835846,1
124.0,0.7927191853523254,0.6984916925430298,0.6028401851654053,0.6091622114181519,0.519823431968689,0.4904372692108154,1
125.0,0.7983570694923401,0.6909223794937134,0.6022926568984985,0.6097835898399353,0.5202716588973999,0.4887515008449554,1
126.0,0.8010567426681519,0.6876949071884155,0.599197506904602,0.6100752353668213,0.5195584893226624,0.4864175319671631,1
127.0,0.800486147403717,0.6801625490188599,0.5913784503936768,0.6113083958625793,0.5198094844818115,0.4844449460506439,1
128.0,0.798600435256958,0.6690606474876404,0.5845312476158142,0.6125586032867432,0.5199403762817383,0.4843973219394684,1
129.0,0.7949241399765015,0.6596429944038391,0.5774823427200317,0.6133517622947693,0.5205503702163696,0.4844279289245605,1
130.0,0.7923715114593506,0.6526232957839966,0.5719954371452332,0.6141795516014099,0.5206412672996521,0.4833832383155823,1
131.0,0.7932636737823486,0.6503944396972656,0.5654694437980652,0.6170673966407776,0.5200911164283752,0.4833007454872131,1
132.0,0.7920076847076416,0.6496272683143616,0.5580660104751587,0.6193081140518188,0.5186255574226379,0.4834738373756408,1
133.0,0.7912449240684509,0.6463263630867004,0.5544794797897339,0.6236251592636108,0.5185390114784241,0.4844370782375335,1
134.0,0.7883116006851196,0.643197238445282,0.5375742316246033,0.6248867511749268,0.5174681544303894,0.4858192801475525,1
135.0,0.7841625809669495,0.6390170454978943,0.5405693650245667,0.6268240213394165,0.5175597667694092,0.4866074621677398,1
136.0,0.7756271958351135,0.6350141167640686,0.5350154638290405,0.6290709972381592,0.5177705883979797,0.4881232380867004,1
137.0,0.7648415565490723,0.6339665651321411,0.5145466923713684,0.6300552487373352,0.516265332698822,0.4898966252803802,1
138.0,0.7592169642448425,0.6318616271018982,0.4798406958580017,0.6294450163841248,0.5058692693710327,0.490225613117218,1
139.0,0.465716689825058,0.7490578889846802,0.4495737254619598,0.6289042234420776,0.5004807710647583,0.4914673864841461,1
140.0,0.4777013659477234,0.7547014355659485,0.4468029737472534,0.6296928524971008,0.4983583092689514,0.4941611886024475,1
141.0,0.6123262047767639,0.6463947892189026,0.4415048360824585,0.630184531211853,0.4959308207035064,0.495397001504898,1
142.0,0.6278094053268433,0.631793737411499,0.4410810768604278,0.6312218308448792,0.496846079826355,0.4986990392208099,1
143.0,0.6489695906639099,0.6281484365463257,0.4428892731666565,0.6314524412155151,0.4975239634513855,0.4999311566352844,1
144.0,0.6579301357269287,0.6295745372772217,0.4444610476493835,0.629300057888031,0.4982455670833587,0.4992708265781402,1
145.0,0.6569616794586182,0.6299738883972168,0.4345231056213379,0.6288881301879883,0.4994349181652069,0.499367892742157,1
146.0,0.6493564248085022,0.6316908597946167,0.4214451611042022,0.6282039880752563,0.5020286440849304,0.5022211074829102,1
147.0,0.6415326595306396,0.6340346932411194,0.4098668098449707,0.628154993057251,0.5020924210548401,0.5023965835571289,1
148.0,0.6366547346115112,0.6349091529846191,0.4042096734046936,0.6263426542282104,0.5056957006454468,0.5022878050804138,1
149.0,0.6293815970420837,0.6363056302070618,0.401606410741806,0.6219125390052795,0.5097507238388062,0.5021652579307556,1
150.0,0.6173359155654907,0.6403003931045532,0.3999291360378265,0.6221127510070801,0.5138293504714966,0.5018477439880371,1
151.0,0.601520299911499,0.6493287682533264,0.3940974473953247,0.62235426902771,0.5184239745140076,0.5038968324661255,1
152.0,0.5811794400215149,0.6492587327957153,0.3767223656177521,0.6221688985824585,0.5185434818267822,0.5048238039016724,1
153.0,0.5693817138671875,0.6508115530014038,0.3655787110328674,0.6221843957901001,0.5182075500488281,0.5098503828048706,1
154.0,0.583166778087616,0.6602249145507812,0.3644985556602478,0.620909571647644,0.5185151696205139,0.5100705027580261,1
155.0,0.5899778008460999,0.6827793121337891,0.3581929206848144,0.6198468208312988,0.5179066061973572,0.509539008140564,1
156.0,0.5563341975212097,0.6820006966590881,0.354073166847229,0.6133526563644409,0.5177332758903503,0.5100551843643188,1
157.0,0.5427899956703186,0.6881338357925415,0.3510440289974212,0.6106347441673279,0.5174949169158936,0.5118401050567627,1
158.0,0.530601978302002,0.6990898847579956,0.3483397960662842,0.6076733469963074,0.5171172022819519,0.5117069482803345,1
159.0,0.5177790522575378,0.7078903913497925,0.346716821193695,0.6071382761001587,0.5160757899284363,0.511414647102356,1
160.0,0.5077910423278809,0.715709924697876,0.3515309691429138,0.607560932636261,0.516376256942749,0.5086578726768494,1
161.0,0.4905608296394348,0.7207316160202026,0.3519866466522217,0.6051154136657715,0.5111300349235535,0.502396821975708,1
162.0,0.4717265665531158,0.7279499769210815,0.35341677069664,0.604533314704895,0.5099767446517944,0.5001140236854553,1
163.0,0.4536212980747223,0.7315832376480103,0.3544445633888244,0.6038886904716492,0.5090838670730591,0.4983772337436676,1
164.0,0.4421318769454956,0.7386672496795654,0.3553096055984497,0.603153645992279,0.5058472752571106,0.4961977005004883,1
165.0,0.4274548292160034,0.7406489253044128,0.3565048575401306,0.6036332845687866,0.5052619576454163,0.4960482716560364,1
166.0,0.4078205227851867,0.7455008029937744,0.3579457700252533,0.6051654815673828,0.502065122127533,0.4966437816619873,1
167.0,0.3925105929374695,0.7473875880241394,0.3593376576900482,0.6074805855751038,0.4968064725399017,0.4968292713165283,1
168.0,0.379264235496521,0.7501968145370483,0.3631055653095245,0.609402060508728,0.4936764538288116,0.4971789717674255,1
169.0,0.3701774179935455,0.7508707642555237,0.3703115582466125,0.6106910705566406,0.4901510775089264,0.4972425997257232,1
170.0,0.3596714437007904,0.7550061941146851,0.3740615844726562,0.6125632524490356,0.487605333328247,0.4960890412330627,1
171.0,0.3522422015666961,0.7561679482460022,0.3778015077114105,0.6180164217948914,0.4838970303535461,0.4962531626224518,1
172.0,0.3482878506183624,0.7564959526062012,0.3839056193828583,0.6196385622024536,0.4854561388492584,0.4988100528717041,1
173.0,0.3460246324539184,0.7579007744789124,0.3893161714076996,0.6218554377555847,0.4862897098064422,0.5007432699203491,1
174.0,0.3477756381034851,0.7615909576416016,0.3937604129314422,0.6238393783569336,0.4870471954345703,0.5027634501457214,1
175.0,0.3507469296455383,0.7640010118484497,0.4010023772716522,0.6266931295394897,0.4872184693813324,0.5050405859947205,1
176.0,0.356338232755661,0.7658476829528809,0.4018836915493011,0.6283262372016907,0.4875536561012268,0.5052889585494995,1
177.0,0.3580203652381897,0.7655583620071411,0.4021670520305633,0.628005862236023,0.4871886074542999,0.5047425031661987,1
178.0,0.36356121301651,0.767027735710144,0.4023313224315643,0.6275211572647095,0.48849818110466,0.5080481767654419,1
179.0,0.37607342004776,0.7698703408241272,0.4049452841281891,0.632138192653656,0.4886645972728729,0.5090502500534058,1
180.0,0.3893579244613647,0.7702611684799194,0.4041807353496551,0.6381065249443054,0.489938348531723,0.5126389265060425,1
181.0,0.4055110514163971,0.7714143991470337,0.4044993221759796,0.6409158706665039,0.4908342957496643,0.5139645934104919,1
182.0,0.4211098849773407,0.7750816345214844,0.4047619998455047,0.6405211091041565,0.4920008480548858,0.5134312510490417,1
183.0,0.4364314079284668,0.7757237553596497,0.4067000150680542,0.6414542198181152,0.4928542971611023,0.5146704912185669,1
184.0,0.4486560523509979,0.7769367098808289,0.4085359871387481,0.6421313285827637,0.4941257536411285,0.5149401426315308,1
185.0,0.464583545923233,0.7783829569816589,0.4138505160808563,0.6454004049301147,0.4970250427722931,0.5188716650009155,1
186.0,0.4770727753639221,0.7783370614051819,0.4153299927711487,0.6467046141624451,0.4962289035320282,0.5207178592681885,1
187.0,0.4939899146556854,0.7778633832931519,0.4177522361278534,0.6458361744880676,0.4960647225379944,0.5201113820075989,1
188.0,0.5096404552459717,0.7774645686149597,0.4218655526638031,0.6461459994316101,0.4969463050365448,0.5205637216567993,1
189.0,0.5253291130065918,0.7777858972549438,0.4236493408679962,0.6493358016014099,0.4976670444011688,0.5206759572029114,1
190.0,0.5382314920425415,0.777542233467102,0.4241866767406463,0.6519222855567932,0.4992664754390716,0.5215476155281067,1
191.0,0.5516161322593689,0.7773922681808472,0.427590548992157,0.6542649269104004,0.497726172208786,0.521780252456665,1
192.0,0.5666773915290833,0.7772296667098999,0.4324054718017578,0.6566113233566284,0.4982124865055084,0.5234978199005127,1
193.0,0.5885293483734131,0.7574645280838013,0.4339683651924133,0.6559664607048035,0.4984612464904785,0.5274009108543396,1
194.0,0.595111608505249,0.7596703767776489,0.4467675387859344,0.6557492017745972,0.4981955587863922,0.5288151502609253,1
195.0,0.6081533432006836,0.7693714499473572,0.4823103249073028,0.6584540009498596,0.5031518936157227,0.531440019607544,1
196.0,0.6146607995033264,0.7706413269042969,0.4978101849555969,0.6584398746490479,0.5021669268608093,0.5337835550308228,1
197.0,0.6371078491210938,0.7708024978637695,0.512821614742279,0.6590232849121094,0.5023218393325806,0.5332440137863159,1
198.0,0.6539155840873718,0.7706290483474731,0.5216658115386963,0.659575343132019,0.5032757520675659,0.533993661403656,1
199.0,0.6583850979804993,0.7656742930412292,0.5365434288978577,0.6583443880081177,0.5039851665496826,0.5332330465316772,1
200.0,0.6718355417251587,0.7630248665809631,0.5497742891311646,0.655844509601593,0.5048796534538269,0.5326975584030151,1
201.0,0.6822036504745483,0.7612121105194092,0.566456139087677,0.6544543504714966,0.5066244602203369,0.5310659408569336,1
202.0,0.6886023879051208,0.7598636150360107,0.5723606944084167,0.6510559916496277,0.5064736008644104,0.5279163718223572,1
203.0,0.6951137781143188,0.7546628713607788,0.5741131901741028,0.6436648964881897,0.506350576877594,0.5222606658935547,1
204.0,0.7049570083618164,0.7511875629425049,0.5768685340881348,0.6361135244369507,0.5056517124176025,0.5200421214103699,1
205.0,0.7152754664421082,0.7493471503257751,0.580284059047699,0.63468337059021,0.506164014339447,0.5174444913864136,1
206.0,0.7196082472801208,0.7451537847518921,0.5823784470558167,0.6314373016357422,0.5055404901504517,0.5140880346298218,1
207.0,0.7309090495109558,0.7442638874053955,0.5916205048561096,0.6330547332763672,0.5072568655014038,0.5141910910606384,1
208.0,0.740258514881134,0.7401038408279419,0.5938063263893127,0.6313856840133667,0.5079362392425537,0.5125214457511902,1
209.0,0.7521101832389832,0.7349778413772583,0.5958499908447266,0.62983238697052,0.5093257427215576,0.5098973512649536,1
210.0,0.7607694864273071,0.7300330400466919,0.5970854163169861,0.6286612749099731,0.5107636451721191,0.5072044134140015,1
211.0,0.7701247930526733,0.7232193946838379,0.5970081686973572,0.6282634139060974,0.5131930708885193,0.5065079927444458,1
212.0,0.7754298448562622,0.7168501615524292,0.5953892469406128,0.6281213164329529,0.5154728889465332,0.5051499605178833,1
213.0,0.7831705808639526,0.7122097611427307,0.5929314494132996,0.6274147629737854,0.5151458382606506,0.5048441290855408,1
214.0,0.7895916700363159,0.7076905965805054,0.5881140232086182,0.6274501085281372,0.5129016041755676,0.5043222904205322,1
215.0,0.792238712310791,0.6992671489715576,0.5828317999839783,0.6278671026229858,0.5127896070480347,0.5025015473365784,1
216.0,0.7941130995750427,0.6917968988418579,0.578653872013092,0.6281467080116272,0.5128193497657776,0.5009185075759888,1
217.0,0.7988259196281433,0.6860278844833374,0.5739817023277283,0.6283590793609619,0.5127826929092407,0.4967016279697418,1
218.0,0.7965738773345947,0.6792076826095581,0.5680394768714905,0.6298474669456482,0.513878345489502,0.4961616396903991,1
219.0,0.7935349941253662,0.6736453771591187,0.5596266984939575,0.6315546035766602,0.5138435959815979,0.4952251017093658,1
220.0,0.7905011773109436,0.6691461801528931,0.5535197854042053,0.6369450688362122,0.5119572281837463,0.495340883731842,1
221.0,0.7900208234786987,0.6657086610794067,0.544488787651062,0.6394035220146179,0.5119538903236389,0.4959562718868255,1
222.0,0.7834737300872803,0.6604273319244385,0.533437192440033,0.6400244235992432,0.5113227963447571,0.4961254000663757,1
223.0,0.7740583419799805,0.6565679907798767,0.5254446268081665,0.6406218409538269,0.5112346410751343,0.4961985051631927,1
224.0,0.7647823691368103,0.6540936827659607,0.5072247385978699,0.6418214440345764,0.5084574222564697,0.4995351731777191,1
225.0,0.7485285997390747,0.6520586013793945,0.4707454741001129,0.6443120837211609,0.5007486939430237,0.5022400617599487,1
226.0,0.736393392086029,0.6498798131942749,0.4585094153881073,0.6449782848358154,0.4968134462833404,0.504123330116272,1
227.0,0.7172185182571411,0.6510955095291138,0.4438924193382263,0.6461047530174255,0.4938633739948272,0.5055316686630249,1
228.0,0.486002653837204,0.7625259160995483,0.4355450570583343,0.6471719145774841,0.4939254820346832,0.5082668662071228,1
229.0,0.5882601141929626,0.6596285104751587,0.4361368715763092,0.6485135555267334,0.4944139122962951,0.5119839310646057,1
230.0,0.6483050584793091,0.6470504999160767,0.435717761516571,0.6483307480812073,0.4970771074295044,0.5166691541671753,1
231.0,0.6576772332191467,0.6403108239173889,0.4329922199249267,0.64756178855896,0.4987281262874603,0.5186147093772888,1
232.0,0.6568852663040161,0.6420313715934753,0.4279564619064331,0.646836519241333,0.5006155967712402,0.5192490816116333,1
233.0,0.6517209410667419,0.6434670686721802,0.4170818328857422,0.6464278101921082,0.5006945133209229,0.52057284116745,1
234.0,0.64859938621521,0.6463898420333862,0.410156637430191,0.6431561708450317,0.5028974413871765,0.5240703821182251,1
