frame,left_ear_x,left_ear_y,left_shoulder_x,left_shoulder_y,left_hip_x,left_hip_y,target
71.0,0.4406687021255493,0.2654201984405517,0.4980667233467102,0.3087421059608459,0.5179598331451416,0.5002334713935852,1
72.0,0.4393083751201629,0.2635855674743652,0.4978858232498169,0.305846631526947,0.5137078166007996,0.4967621862888336,1
73.0,0.4389678239822387,0.2613516449928283,0.4989603757858276,0.3038478493690491,0.5085952281951904,0.4918060302734375,1
74.0,0.4383572041988373,0.2595595717430115,0.5031318068504333,0.3033428490161896,0.5017988681793213,0.4885459542274475,1
75.0,0.4381899535655975,0.2579923272132873,0.5029858946800232,0.3012401461601257,0.4974550008773803,0.4859095513820648,1
76.0,0.437453955411911,0.255848228931427,0.5026561617851257,0.2998806834220886,0.4936089515686035,0.4840361475944519,1
77.0,0.4375167787075043,0.2540554404258728,0.5045492053031921,0.2992379069328308,0.4916812777519226,0.4832300543785095,1
78.0,0.4372878074645996,0.2541938722133636,0.5051259994506836,0.2981733083724975,0.4921386241912842,0.483761727809906,1
79.0,0.4372574985027313,0.2532519698143005,0.504822313785553,0.2969470918178558,0.4913896918296814,0.4839056134223938,1
80.0,0.4369513988494873,0.2530066967010498,0.504742443561554,0.2960784137248993,0.4934912025928497,0.481515884399414,1
81.0,0.4368656575679779,0.2525275945663452,0.5046771764755249,0.2963606417179107,0.5016227960586548,0.4815455377101898,1
82.0,0.4363470673561096,0.2524179816246032,0.5005359053611755,0.296266496181488,0.5013238787651062,0.4822591245174408,1
83.0,0.4360844194889068,0.2522248029708862,0.5001961588859558,0.2966712117195129,0.5013854503631592,0.4826579988002777,1
84.0,0.4359847605228424,0.2525657415390014,0.4989237189292907,0.2973459362983703,0.4994857013225555,0.4829966425895691,1
85.0,0.4361063241958618,0.2537513077259063,0.4995662569999695,0.2990996539592743,0.499454528093338,0.4835402071475982,1
86.0,0.4362740814685821,0.2551006078720093,0.5005606412887573,0.3010526299476623,0.5002609491348267,0.4843345284461975,1
87.0,0.4369613528251648,0.2587634325027466,0.5017365217208862,0.3048474192619324,0.5051886439323425,0.4872550070285797,1
88.0,0.4373173713684082,0.2605857849121094,0.5020589828491211,0.307902842760086,0.5064571499824524,0.4898839890956878,1
89.0,0.4377163350582123,0.2636741995811462,0.502595067024231,0.3119712471961975,0.5066772103309631,0.4919917583465576,1
90.0,0.4381089806556701,0.2656084895133972,0.5027703642845154,0.3137189745903015,0.5086582899093628,0.4936035275459289,1
91.0,0.4411263763904571,0.2705432772636413,0.5050334334373474,0.3168404996395111,0.5084735155105591,0.4953905642032623,1
92.0,0.4426829516887665,0.276149570941925,0.5053019523620605,0.321479320526123,0.5080792903900146,0.5016784071922302,1
93.0,0.4447529315948486,0.279050350189209,0.5051534175872803,0.3253574967384338,0.508208692073822,0.5050662159919739,1
94.0,0.4462100565433502,0.2809955477714538,0.5037847757339478,0.327066421508789,0.5080925226211548,0.5058013200759888,1
95.0,0.447060227394104,0.2828298509120941,0.5007510781288147,0.329601377248764,0.5062922239303589,0.5070498585700989,1
96.0,0.447132796049118,0.2839517295360565,0.4960097968578338,0.3316628932952881,0.5062601566314697,0.507580578327179,1
97.0,0.4471818804740906,0.2851812541484833,0.4926349222660064,0.3337574303150177,0.5062394738197327,0.5075518488883972,1
98.0,0.4471929371356964,0.2855492234230041,0.4899695813655853,0.3340474963188171,0.504525363445282,0.5069321393966675,1
99.0,0.4488606750965118,0.2861489355564117,0.4899453818798065,0.3347481489181518,0.5065149664878845,0.509036123752594,1
100.0,0.4494830369949341,0.2864390015602112,0.489406555891037,0.3360810875892639,0.5097180008888245,0.5096591711044312,1
101.0,0.451789528131485,0.2877081036567688,0.4886094927787781,0.3369840383529663,0.5110460519790649,0.5099619030952454,1
102.0,0.4521499574184418,0.2872487306594848,0.4887116253376007,0.337399423122406,0.5157130360603333,0.5107647180557251,1
103.0,0.4520556926727295,0.2871933579444885,0.4882256388664245,0.3377279341220855,0.5185570120811462,0.5112873315811157,1
104.0,0.4521585702896118,0.2869527339935303,0.4881265759468078,0.3380939364433288,0.5226926803588867,0.5115967392921448,1
105.0,0.4514460563659668,0.286715030670166,0.487497329711914,0.3377959430217743,0.5318921804428101,0.5118485689163208,1
106.0,0.4513955414295196,0.2866795063018799,0.4875318706035614,0.3373894989490509,0.5364550948143005,0.5118857622146606,1
107.0,0.4511711001396179,0.285405695438385,0.4838373064994812,0.334147959947586,0.5351060032844543,0.5130605101585388,1
108.0,0.4506770670413971,0.2827466130256653,0.4815523326396942,0.3287314474582672,0.534526526927948,0.5110989809036255,1
109.0,0.4506527781486511,0.2790965139865875,0.4816517233848572,0.3246151208877563,0.5380151867866516,0.510797917842865,1
110.0,0.4501972198486328,0.2748218178749084,0.4807383120059967,0.3196463584899902,0.5364727973937988,0.5098504424095154,1
111.0,0.4500342607498169,0.2709808945655823,0.480632483959198,0.3154081702232361,0.541676938533783,0.5085509419441223,1
112.0,0.4495964050292969,0.2676374018192291,0.4797398746013641,0.3132801353931427,0.542576789855957,0.5065026879310608,1
113.0,0.4494608640670776,0.2652449011802673,0.4783695340156555,0.3116117119789123,0.5429105162620544,0.5048448443412781,1
114.0,0.4496147036552429,0.2633229196071625,0.4780115783214569,0.3104931116104126,0.5420512557029724,0.5013650059700012,1
115.0,0.449615865945816,0.2610957622528076,0.4772788882255554,0.3092148602008819,0.5416445136070251,0.4976189732551574,1
116.0,0.4497949481010437,0.2602295279502868,0.476478099822998,0.3080155253410339,0.5285227298736572,0.4963344633579254,1
117.0,0.44998300075531,0.2585850358009338,0.4766163229942322,0.3061041235923767,0.528356671333313,0.4949859082698822,1
118.0,0.4498640298843384,0.2578999400138855,0.4765611290931701,0.3053781390190124,0.5276390314102173,0.4938685297966003,1
119.0,0.4498821794986725,0.2571311593055725,0.4763514995574951,0.304890900850296,0.5202291011810303,0.4939505159854889,1
120.0,0.4499318301677704,0.2561005353927612,0.4761622548103332,0.3038458228111267,0.5152365565299988,0.4932822287082672,1
121.0,0.4501338005065918,0.2554748654365539,0.4762084484100342,0.3039145767688751,0.5159403085708618,0.492888867855072,1
122.0,0.4503571093082428,0.2551571428775787,0.4762668311595917,0.3034781515598297,0.5170619487762451,0.4922875761985779,1
123.0,0.4508707821369171,0.2552736401557922,0.4765587747097015,0.3034363090991974,0.5189933180809021,0.4914943277835846,1
124.0,0.4516529142856598,0.2556520998477936,0.4765838980674743,0.3037275671958923,0.519823431968689,0.4904372692108154,1
125.0,0.4516521394252777,0.2558909952640533,0.4750336110591888,0.3034989535808563,0.5202716588973999,0.4887515008449554,1
126.0,0.4515442252159118,0.25521320104599,0.473920613527298,0.3025314509868622,0.5195584893226624,0.4864175319671631,1
127.0,0.4514733552932739,0.2545774281024933,0.473500519990921,0.3018275499343872,0.5198094844818115,0.4844449460506439,1
128.0,0.4513735473155975,0.25469571352005,0.4728539884090423,0.301198810338974,0.5199403762817383,0.4843973219394684,1
129.0,0.4509634673595428,0.2548109591007232,0.4723668396472931,0.3009404838085174,0.5205503702163696,0.4844279289245605,1
130.0,0.4508646726608276,0.2552107572555542,0.4715273976325989,0.3000209331512451,0.5206412672996521,0.4833832383155823,1
131.0,0.4485528767108917,0.2554558217525482,0.4710100889205932,0.299905002117157,0.5200911164283752,0.4833007454872131,1
132.0,0.4468446373939514,0.2562329173088074,0.4699501991271972,0.2996797263622284,0.5186255574226379,0.4834738373756408,1
133.0,0.4458199441432953,0.2579120099544525,0.4690691232681274,0.29986572265625,0.5185390114784241,0.4844370782375335,1
134.0,0.4454987347126007,0.2599746882915497,0.4688817262649536,0.3004620373249054,0.5174681544303894,0.4858192801475525,1
135.0,0.4449778795242309,0.2629298269748688,0.4689202904701233,0.3026826977729797,0.5175597667694092,0.4866074621677398,1
136.0,0.4450221657752991,0.2659274339675903,0.469875305891037,0.3064209222793579,0.5177705883979797,0.4881232380867004,1
137.0,0.4449637532234192,0.2700741291046142,0.4705524742603302,0.3105886280536651,0.516265332698822,0.4898966252803802,1
138.0,0.4447503089904785,0.2721062302589416,0.4703770577907562,0.3117952942848205,0.5058692693710327,0.490225613117218,1
139.0,0.4447697401046753,0.273186981678009,0.4700665473937988,0.3138888776302337,0.5004807710647583,0.4914673864841461,1
140.0,0.4448303580284118,0.2744113206863403,0.4690171480178833,0.3155213296413421,0.4983583092689514,0.4941611886024475,1
141.0,0.4452219307422638,0.275987446308136,0.4679665565490722,0.3163079619407654,0.4959308207035064,0.495397001504898,1
142.0,0.4460831582546234,0.2777711451053619,0.467983067035675,0.3191198110580444,0.496846079826355,0.4986990392208099,1
143.0,0.4467606842517853,0.2789647281169891,0.4680284857749939,0.3201382458209991,0.4975239634513855,0.4999311566352844,1
144.0,0.447940856218338,0.2812539637088775,0.4693928062915802,0.3231183886528015,0.4982455670833587,0.4992708265781402,1
145.0,0.4483989775180816,0.2826526761054992,0.4695863127708435,0.3244162499904632,0.4994349181652069,0.499367892742157,1
146.0,0.449825257062912,0.285280168056488,0.4705380797386169,0.3261513113975525,0.5020286440849304,0.5022211074829102,1
147.0,0.4506064653396606,0.2846852540969848,0.4736424684524536,0.3261352479457855,0.5020924210548401,0.5023965835571289,1
148.0,0.4515201151371002,0.2850440442562103,0.4780330657958984,0.3269973993301391,0.5056957006454468,0.5022878050804138,1
149.0,0.4515539705753326,0.2844411432743072,0.4839659929275512,0.3267906010150909,0.5097507238388062,0.5021652579307556,1
150.0,0.4519340395927429,0.2842231392860412,0.4880571067333221,0.3262874186038971,0.5138293504714966,0.5018477439880371,1
151.0,0.4519197344779968,0.2837401926517486,0.4921198487281799,0.326006144285202,0.5184239745140076,0.5038968324661255,1
152.0,0.4519077241420746,0.2835624516010284,0.4937358498573303,0.3254952430725097,0.5185434818267822,0.5048238039016724,1
153.0,0.4524319171905517,0.283042311668396,0.4984391629695892,0.325292706489563,0.5182075500488281,0.5098503828048706,1
154.0,0.4536428153514862,0.2823989987373352,0.5001248717308044,0.3243123888969421,0.5185151696205139,0.5100705027580261,1
155.0,0.4536226987838745,0.2808012962341308,0.5024540424346924,0.3222202658653259,0.5179066061973572,0.509539008140564,1
156.0,0.4536437690258026,0.2777755856513977,0.5063295364379883,0.3207280337810516,0.5177332758903503,0.5100551843643188,1
157.0,0.4536447823047638,0.2756341099739074,0.5110681653022766,0.3202264010906219,0.5174949169158936,0.5118401050567627,1
158.0,0.4527212679386139,0.2744858860969543,0.5118697285652161,0.3180080950260162,0.5171172022819519,0.5117069482803345,1
159.0,0.4522692263126373,0.2730386853218078,0.5124207735061646,0.3170864880084991,0.5160757899284363,0.511414647102356,1
160.0,0.4495247602462768,0.2717706561088562,0.5117217302322388,0.3159262537956238,0.516376256942749,0.5086578726768494,1
161.0,0.4469164907932281,0.2699390351772308,0.5119969844818115,0.3135984539985657,0.5111300349235535,0.502396821975708,1
162.0,0.4419926404953003,0.2690059244632721,0.5114654302597046,0.3118049800395965,0.5099767446517944,0.5001140236854553,1
163.0,0.4377442300319671,0.2681772112846374,0.5113450884819031,0.3105889856815338,0.5090838670730591,0.4983772337436676,1
164.0,0.4349373281002044,0.2665397822856903,0.5111585855484009,0.3094458878040313,0.5058472752571106,0.4961977005004883,1
165.0,0.4317229688167572,0.2654857039451599,0.5103141665458679,0.3086545169353485,0.5052619576454163,0.4960482716560364,1
166.0,0.4296067059040069,0.264945924282074,0.508430004119873,0.3080800175666809,0.502065122127533,0.4966437816619873,1
167.0,0.4292572736740112,0.2645270824432373,0.50733882188797,0.3081682324409485,0.4968064725399017,0.4968292713165283,1
168.0,0.4291271269321441,0.2642841637134552,0.5067713856697083,0.3082147538661957,0.4936764538288116,0.4971789717674255,1
169.0,0.4291659891605377,0.2642406523227691,0.5055742263793945,0.3083923459053039,0.4901510775089264,0.4972425997257232,1
170.0,0.4294726550579071,0.2643880546092987,0.5038675665855408,0.3083225190639496,0.487605333328247,0.4960890412330627,1
171.0,0.4293759763240814,0.2644632756710052,0.5013821125030518,0.308135449886322,0.4838970303535461,0.4962531626224518,1
172.0,0.4283249378204345,0.2645539343357086,0.5012844800949097,0.3082005977630615,0.4854561388492584,0.4988100528717041,1
173.0,0.4270586967468261,0.2650165855884552,0.5012965202331543,0.3089848458766937,0.4862897098064422,0.5007432699203491,1
174.0,0.4261191785335541,0.2664467692375183,0.5013211369514465,0.3115688264369964,0.4870471954345703,0.5027634501457214,1
175.0,0.4263166189193725,0.2678437829017639,0.5011734366416931,0.3147363066673279,0.4872184693813324,0.5050405859947205,1
176.0,0.4263774752616882,0.2695754766464233,0.5008779168128967,0.3169684410095215,0.4875536561012268,0.5052889585494995,1
177.0,0.4274865388870239,0.2712145447731018,0.4997012615203857,0.3205687403678894,0.4871886074542999,0.5047425031661987,1
178.0,0.4281161725521087,0.2759972214698791,0.4997392296791076,0.3241155743598938,0.48849818110466,0.5080481767654419,1
179.0,0.4294881224632263,0.2807932496070862,0.4998019635677337,0.3277833759784698,0.4886645972728729,0.5090502500534058,1
180.0,0.4313395619392395,0.284624695777893,0.4998233914375305,0.3311831653118133,0.489938348531723,0.5126389265060425,1
181.0,0.432736724615097,0.2864038646221161,0.4996649920940399,0.334843099117279,0.4908342957496643,0.5139645934104919,1
182.0,0.4332752227783203,0.2887399792671203,0.4986320436000824,0.3382629752159118,0.4920008480548858,0.5134312510490417,1
183.0,0.4334893822669983,0.2909847795963287,0.4968015849590301,0.3407286703586578,0.4928542971611023,0.5146704912185669,1
184.0,0.4335547983646393,0.2941677570343017,0.4926487505435943,0.3431609570980072,0.4941257536411285,0.5149401426315308,1
185.0,0.4335808157920837,0.2969673871994018,0.4905039370059967,0.3458296954631805,0.4970250427722931,0.5188716650009155,1
186.0,0.4333664774894714,0.2993236780166626,0.4859180748462677,0.3474215865135193,0.4962289035320282,0.5207178592681885,1
187.0,0.4326279461383819,0.3007242083549499,0.4853147268295288,0.3508714139461517,0.4960647225379944,0.5201113820075989,1
188.0,0.4315712749958038,0.3024687469005584,0.4835295379161834,0.3525169491767883,0.4969463050365448,0.5205637216567993,1
189.0,0.4307982623577118,0.3032185435295105,0.4789682030677795,0.3528498113155365,0.4976670444011688,0.5206759572029114,1
190.0,0.429949939250946,0.3038541376590729,0.4765065610408783,0.3538468480110168,0.4992664754390716,0.5215476155281067,1
191.0,0.4266053438186645,0.3045849204063415,0.4704368114471435,0.3533386588096618,0.497726172208786,0.521780252456665,1
192.0,0.4263113737106323,0.3046042919158935,0.4691205024719238,0.3530322909355163,0.4982124865055084,0.5234978199005127,1
193.0,0.4245678782463074,0.3044522106647491,0.4654490947723388,0.3523454070091247,0.4984612464904785,0.5274009108543396,1
194.0,0.4237433671951294,0.3043692708015442,0.4586224555969238,0.3519982993602752,0.4981955587863922,0.5288151502609253,1
195.0,0.4229589998722076,0.3041578233242035,0.458443820476532,0.3518008291721344,0.5031518936157227,0.531440019607544,1
196.0,0.4197218120098114,0.3037209808826446,0.4511655569076538,0.3517480492591858,0.5021669268608093,0.5337835550308228,1
197.0,0.4165985584259033,0.300051748752594,0.4512132406234741,0.3508254885673523,0.5023218393325806,0.5332440137863159,1
198.0,0.4147012531757355,0.2962203323841095,0.4517391622066498,0.3487528264522552,0.5032757520675659,0.533993661403656,1
199.0,0.4147655069828033,0.2923644781112671,0.4491505622863769,0.3438370525836944,0.5039851665496826,0.5332330465316772,1
200.0,0.4149058759212494,0.2899705469608307,0.4480877220630646,0.3416622281074524,0.5048796534538269,0.5326975584030151,1
201.0,0.41517174243927,0.2884324789047241,0.4484710991382599,0.3379389643669128,0.5066244602203369,0.5310659408569336,1
202.0,0.415300190448761,0.2860684990882873,0.4456848502159118,0.3344157040119171,0.5064736008644104,0.5279163718223572,1
203.0,0.4154233634471893,0.28324955701828,0.443814754486084,0.3303001224994659,0.506350576877594,0.5222606658935547,1
204.0,0.4153558909893036,0.2808017134666443,0.4421095252037048,0.3285835683345794,0.5056517124176025,0.5200421214103699,1
205.0,0.4160718619823456,0.2783320844173431,0.4429243206977844,0.3277951776981354,0.506164014339447,0.5174444913864136,1
206.0,0.4163987040519714,0.2770177721977234,0.443479835987091,0.3261984586715698,0.5055404901504517,0.5140880346298218,1
207.0,0.4179958701133728,0.27613365650177,0.4438941180706024,0.325031965970993,0.5072568655014038,0.5141910910606384,1
208.0,0.4195267856121063,0.2741318345069885,0.4441317319869995,0.324044406414032,0.5079362392425537,0.5125214457511902,1
209.0,0.4204652011394501,0.2719146609306335,0.4442567527294159,0.3221014142036438,0.5093257427215576,0.5098973512649536,1
210.0,0.4209561944007873,0.2701674699783325,0.4444858133792877,0.319715678691864,0.5107636451721191,0.5072044134140015,1
211.0,0.4213172793388366,0.2693672776222229,0.4445247948169708,0.3188798725605011,0.5131930708885193,0.5065079927444458,1
212.0,0.4222899973392486,0.2687363028526306,0.444562017917633,0.3184000849723816,0.5154728889465332,0.5051499605178833,1
213.0,0.4229229092597961,0.2680899202823639,0.4447299540042877,0.3176335394382477,0.5151458382606506,0.5048441290855408,1
214.0,0.4232288897037506,0.2680675387382507,0.4447873532772064,0.3175593316555023,0.5129016041755676,0.5043222904205322,1
215.0,0.4244117736816406,0.2676398158073425,0.4460349678993225,0.3164493441581726,0.5127896070480347,0.5025015473365784,1
216.0,0.4265857338905334,0.268037736415863,0.4477298855781555,0.3165781497955322,0.5128193497657776,0.5009185075759888,1
217.0,0.4267623424530029,0.2683641612529754,0.4493454694747925,0.3161733150482178,0.5127826929092407,0.4967016279697418,1
218.0,0.4267945885658264,0.2686189115047455,0.4503429532051086,0.3161317408084869,0.513878345489502,0.4961616396903991,1
219.0,0.4270556271076202,0.268853485584259,0.4508760571479797,0.3161066770553589,0.5138435959815979,0.4952251017093658,1
220.0,0.4271407723426819,0.2695997059345245,0.4510224759578705,0.3153001964092254,0.5119572281837463,0.495340883731842,1
221.0,0.4272869825363159,0.2715409398078918,0.4513687491416931,0.3153503537178039,0.5119538903236389,0.4959562718868255,1
222.0,0.427471786737442,0.2736767530441284,0.4520429372787475,0.3156120181083679,0.5113227963447571,0.4961254000663757,1
223.0,0.427856981754303,0.2758759558200836,0.4525943398475647,0.3172319531440735,0.5112346410751343,0.4961985051631927,1
224.0,0.4301837980747223,0.2793412506580353,0.453669399023056,0.321150004863739,0.5084574222564697,0.4995351731777191,1
225.0,0.4303204119205475,0.282620370388031,0.4542684853076935,0.3246083557605743,0.5007486939430237,0.5022400617599487,1
226.0,0.4310837090015411,0.2856950461864471,0.4558236300945282,0.327924519777298,0.4968134462833404,0.504123330116272,1
227.0,0.4322130084037781,0.2896210849285126,0.4580732882022857,0.3317498862743377,0.4938633739948272,0.5055316686630249,1
228.0,0.4334709644317627,0.2928622364997864,0.4619562923908233,0.3345445990562439,0.4939254820346832,0.5082668662071228,1
229.0,0.4351407289505005,0.2957269549369812,0.4669331014156341,0.3389259576797485,0.4944139122962951,0.5119839310646057,1
230.0,0.4351801872253418,0.3000402450561523,0.4691701233386993,0.3425580859184265,0.4970771074295044,0.5166691541671753,1
231.0,0.4351993203163147,0.3015812039375305,0.4714286923408508,0.3428784012794494,0.4987281262874603,0.5186147093772888,1
232.0,0.4352828860282898,0.3041016459465027,0.4733619391918182,0.3450673818588257,0.5006155967712402,0.5192490816116333,1
233.0,0.4353362917900085,0.3059712648391723,0.4745304882526397,0.3469594120979309,0.5006945133209229,0.52057284116745,1
234.0,0.4354371428489685,0.3084102869033813,0.4762566387653351,0.3486362993717193,0.5028974413871765,0.5240703821182251,1
